utterance_id,session,speaker,dialog,emotion,valence,arousal,dominance,wav_path,start_time,end_time,transcript
Ses05F_impro03_F031,Session5,F,Ses05F_impro03,happy,0.75,0.25,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,132.61,133.91,Yeah.
Ses05F_impro03_F032,Session5,F,Ses05F_impro03,happy,0.75,0.5,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,136.47,137.56,Mm-hmm.
Ses05F_impro03_F033,Session5,F,Ses05F_impro03,happy,0.75,0.5,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,138.44,140.43,"Yeah, she loves him."
Ses05F_impro03_F034,Session5,F,Ses05F_impro03,happy,0.75,0.625,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,147.11,150.05,"Yeah, she-yeah, that's my type."
Ses05F_impro03_F035,Session5,F,Ses05F_impro03,happy,0.875,0.5,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,158.06,159.28,Thank you.
Ses05F_impro03_F036,Session5,F,Ses05F_impro03,happy,1.0,0.875,0.875,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,165.32,167.36,[LAUGHTER]
Ses05F_impro03_F037,Session5,F,Ses05F_impro03,happy,0.875,0.625,0.875,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,167.67,170.06,"Yeah, we all have to hang out now."
Ses05F_impro03_F039,Session5,F,Ses05F_impro03,happy,0.875,0.75,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,187.31,189.64,Sorry.
Ses05F_impro03_F040,Session5,F,Ses05F_impro03,happy,0.75,0.625,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,193.19,194.84,There's still time for that.
Ses05F_impro03_F041,Session5,F,Ses05F_impro03,happy,0.875,0.875,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,198.17,199.73,[BREATHING]
Ses05F_impro03_F042,Session5,F,Ses05F_impro03,happy,0.875,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,205.54,207.37,I know. I can't believe it.
Ses05F_impro03_F043,Session5,F,Ses05F_impro03,happy,0.875,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,207.46,209.76,I am very excited
Ses05F_impro03_F046,Session5,F,Ses05F_impro03,happy,0.75,0.625,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,217.48,220.85,I have to think about moving now.  We're going to move in together
Ses05F_impro03_F047,Session5,F,Ses05F_impro03,happy,0.75,0.5,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,220.88,223.81,I think it's a good idea to live together before you get married.
Ses05F_impro03_F048,Session5,F,Ses05F_impro03,happy,0.625,0.375,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,225.08,227.16,"I don't want a house, I mean just-"
Ses05F_impro03_F049,Session5,F,Ses05F_impro03,happy,0.75,0.375,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,227.17,228.5596,L.A. apartment is fine.
Ses05F_impro03_F051,Session5,F,Ses05F_impro03,happy,0.75,0.5,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,232.95,237.31,"Two artists, though.  We're bound to be poor forever."
Ses05F_impro03_F053,Session5,F,Ses05F_impro03,happy,0.75,0.375,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,242.15,243.94,Definitely not for a while
Ses05F_impro03_F054,Session5,F,Ses05F_impro03,happy,0.75,0.25,0.375,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,244.68,245.78,yeah.
Ses05F_impro03_F055,Session5,F,Ses05F_impro03,happy,1.0,0.875,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,248.29,252.8,[LAUGHTER] Good luck.
Ses05F_impro03_F056,Session5,F,Ses05F_impro03,happy,0.75,0.375,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,253.4051,255.53,"You won't have trouble, You won't have trouble."
Ses05F_impro03_F057,Session5,F,Ses05F_impro03,happy,0.75,0.625,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,256.79,260.88,"You should just approach her like that.  Hey, will you bear my children?"
Ses05F_impro03_F058,Session5,F,Ses05F_impro03,happy,0.75,0.5,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,263.05,264.44,"Yeah, totally."
Ses05F_impro03_F059,Session5,F,Ses05F_impro03,happy,0.625,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,265.66,267.68,Total turn on.
Ses05F_impro03_F060,Session5,F,Ses05F_impro03,happy,0.875,0.75,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,267.82,269.78,[LAUGHTER]
Ses05F_impro03_M000,Session5,F,Ses05F_impro03,happy,0.75,0.5,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,4.23,5.43,What?
Ses05F_impro03_M001,Session5,F,Ses05F_impro03,happy,0.75,0.625,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,5.62,9.38,"Come on, what?"
Ses05F_impro03_M003,Session5,F,Ses05F_impro03,happy,0.625,0.625,0.875,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,11.01,12.62,No way.
Ses05F_impro03_M005,Session5,F,Ses05F_impro03,happy,0.875,0.875,0.875,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,14.43,17.61,"No way, when? when,when, When did it happen?"
Ses05F_impro03_M006,Session5,F,Ses05F_impro03,happy,0.875,0.75,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,17.85,19.88,Oh my gosh.
Ses05F_impro03_M007,Session5,F,Ses05F_impro03,happy,0.625,0.75,0.875,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,19.99,24.68,And you actually said yes.  I can't believe it.  I never thought you would get married.
Ses05F_impro03_M008,Session5,F,Ses05F_impro03,happy,0.75,0.625,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,25.35,27.2,Oh my gosh.
Ses05F_impro03_M009,Session5,F,Ses05F_impro03,happy,0.75,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,27.33,29.29,Oh absolutely.
Ses05F_impro03_M010,Session5,F,Ses05F_impro03,happy,0.625,0.5,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,29.83,35.52,"Well, we always said we'd be in our thirtieth when we got married. And we were going to get married to each other if we didn't by then"
Ses05F_impro03_M011,Session5,F,Ses05F_impro03,happy,0.5,0.75,0.875,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,36.27,41.5691,"Thirty nine, yeah.  I can't believe it.  So you broke our pact. Thanks a lot."
Ses05F_impro03_M012,Session5,F,Ses05F_impro03,happy,0.875,0.75,0.875,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,41.6005,45.98,"Thanks a lot.  Well, okay, you've got to tell me the details.  What did he say?  Where was it?  What happened?"
Ses05F_impro03_M013,Session5,F,Ses05F_impro03,happy,0.75,0.875,0.875,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,51.96,56.14,"Okay.  That's okay, spontaneous is great.  Spontaneous is awesome."
Ses05F_impro03_M020,Session5,F,Ses05F_impro03,happy,0.625,0.625,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,88.84,90.38,Am I in it?
Ses05F_impro03_M027,Session5,F,Ses05F_impro03,happy,0.75,0.75,0.875,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,107.51,111.57,"Cool, perfect.  Another Chicagoite, got to love it."
Ses05F_impro03_M030,Session5,F,Ses05F_impro03,happy,0.75,0.625,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,129.12,131.42,[LAUGHTER] I am sil
Ses05F_impro03_M031,Session5,F,Ses05F_impro03,happy,0.625,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,131.65,133.34,And now you're getting married.
Ses05F_impro03_M032,Session5,F,Ses05F_impro03,happy,0.625,0.625,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,133.36,136.95,That is amazing.  You must be so excited.  Did you tell your mom?
Ses05F_impro03_M033,Session5,F,Ses05F_impro03,happy,0.75,0.625,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,137.17,138.96,"Oh, did she cry?"
Ses05F_impro03_M035,Session5,F,Ses05F_impro03,happy,0.625,0.625,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,149.37,151.62,[BREATHING]
Ses05F_impro03_M036,Session5,F,Ses05F_impro03,happy,0.75,0.5,0.875,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,151.64,158.39,you.. I can't believe it.  I'm so happy for you.  This is exactly what you wanted.  It's your dream come true.
Ses05F_impro03_M037,Session5,F,Ses05F_impro03,happy,0.75,0.625,0.875,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,158.46,166.2,"The exact right guy, I fully approve.  He's a wonderful guy.  We have a great time.  He can drink.  That's awesome."
Ses05F_impro03_M038,Session5,F,Ses05F_impro03,happy,0.875,0.75,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,166.32,168.22,[LAUGHTER]
Ses05F_impro03_M039,Session5,F,Ses05F_impro03,happy,0.75,0.75,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,169.52,180.66,"Of course, of course she will ... of course she will.  Yeah, don't go and disappear like everyone else after they get married and I never see them again.  That'll make me mad.  You don't want to make me mad.  You know how I get when I get mad."
Ses05F_impro03_M040,Session5,F,Ses05F_impro03,happy,0.75,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,183.93,185.28,Exactly.
Ses05F_impro03_M041,Session5,F,Ses05F_impro03,happy,1.0,0.625,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,185.3,187.63,"Exactly, ""laugh""."
Ses05F_impro03_M043,Session5,F,Ses05F_impro03,happy,0.875,0.875,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,194.5,198.69,"Oh, thanks. move here before you get married [LAUGHTER]"
Ses05F_impro03_M044,Session5,F,Ses05F_impro03,happy,0.875,0.75,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,199.12,201.76,"Perfect, okay, good. ""sigh"""
Ses05F_impro03_M045,Session5,F,Ses05F_impro03,happy,0.75,0.5,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,201.78,206.71,"I don't feel so bad then.  Well, I'm excited for you."
Ses05F_impro03_M046,Session5,F,Ses05F_impro03,happy,0.625,0.375,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,207.05,208.66,I can't believe it.
Ses05F_impro03_M049,Session5,F,Ses05F_impro03,happy,0.75,0.375,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,213.96,217.89,So I was one of the first ones? That makes me feel so important.
Ses05F_impro03_M050,Session5,F,Ses05F_impro03,happy,0.625,0.625,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,220.29,222.75,"Oh yeah, of course."
Ses05F_impro03_M051,Session5,F,Ses05F_impro03,happy,0.625,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,222.94,225.53,"I think so, too.  Are you going to get a house or-"
Ses05F_impro03_M057,Session5,F,Ses05F_impro03,happy,0.875,0.5,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,240.87,242.11,yeah.
Ses05F_impro03_M058,Session5,F,Ses05F_impro03,happy,0.75,0.5,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,242.19,243.46,yeah.
Ses05F_impro03_M060,Session5,F,Ses05F_impro03,happy,0.875,0.625,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,249.6,251.2,[LAUGHTER]
Ses05F_impro03_M061,Session5,F,Ses05F_impro03,happy,0.625,0.375,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,252.48,254.56,"Oh, thanks.  I'll need it."
Ses05F_impro03_M062,Session5,F,Ses05F_impro03,happy,0.625,0.375,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,254.64,256.25,"Oh thanks, you're too nice"
Ses05F_impro03_M063,Session5,F,Ses05F_impro03,happy,0.75,0.625,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,256.36,258.13,just being polite now
Ses05F_impro03_M064,Session5,F,Ses05F_impro03,happy,0.75,0.5,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,258.36,260.12,because I am not getting married.
Ses05F_impro03_M065,Session5,F,Ses05F_impro03,happy,0.875,0.875,0.875,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,260.15,263.98,"Exactly, [LAUGHTER] I think that'll go over great, don't you?"
Ses05F_impro03_M066,Session5,F,Ses05F_impro03,happy,0.75,0.625,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,264.0,265.55,"That's what girls like, right?"
Ses05F_impro03_M067,Session5,F,Ses05F_impro03,happy,0.75,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,267.07,269.23,Would you mind popping out a few for me?
Ses05F_impro03_M068,Session5,F,Ses05F_impro03,happy,0.75,0.625,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro03.wav,269.27,271.59,"That'd be great, thanks."
Ses05F_impro04_F000,Session5,F,Ses05F_impro04,sad,0.375,0.25,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,5.18,9.76,"Brian, I need help."
Ses05F_impro04_F008,Session5,F,Ses05F_impro04,angry,0.125,0.75,0.875,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,83.89,89.8,I still can't live on in six seven and five.  It's not possible in Los Angeles.  Housing is too expensive.
Ses05F_impro04_F015,Session5,F,Ses05F_impro04,sad,0.25,0.25,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,158.49,167.21,I'm just so scared to start over I mean.  I put so much time and energy into being here.
Ses05F_impro04_F016,Session5,F,Ses05F_impro04,sad,0.25,0.25,0.375,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,168.51,172.4321,"Where am I supposed to go?  I mean, like what?"
Ses05F_impro04_F017,Session5,F,Ses05F_impro04,sad,0.25,0.25,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,179.1,184.95,I don't know. Maybe I can take out a loan. I just- I need prospects and I don't feel like I have any.
Ses05F_impro04_F019,Session5,F,Ses05F_impro04,sad,0.375,0.25,0.375,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,197.53,199.65,I'm just worried.
Ses05F_impro04_F022,Session5,F,Ses05F_impro04,sad,0.25,0.375,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,248.33,250.52,That's really hard to hear.
Ses05F_impro04_F023,Session5,F,Ses05F_impro04,sad,0.375,0.625,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,256.35,262.2,I feel like I have faith and now faith is running thin because there is no money.
Ses05F_impro04_F038,Session5,F,Ses05F_impro04,neutral,0.5,0.5,0.375,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,353.5,356.19,"Well, I'd like to be a working actor."
Ses05F_impro04_F039,Session5,F,Ses05F_impro04,neutral,0.375,0.375,0.375,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,357.03,359.66,But um--
Ses05F_impro04_F040,Session5,F,Ses05F_impro04,neutral,0.375,0.25,0.375,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,361.96,363.41,Yeah.
Ses05F_impro04_F041,Session5,F,Ses05F_impro04,neutral,0.5,0.375,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,365.91,368.46,"Bartending, catering."
Ses05F_impro04_F042,Session5,F,Ses05F_impro04,sad,0.375,0.5,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,381.37,389.79,Would you be willing to make some more calls on my behalf? I won't--I won't make you look bad.
Ses05F_impro04_F043,Session5,F,Ses05F_impro04,neutral,0.5,0.625,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,389.8,391.11,yeah.
Ses05F_impro04_F044,Session5,F,Ses05F_impro04,neutral,0.625,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,395.47,396.95,Thank you.
Ses05F_impro04_F045,Session5,F,Ses05F_impro04,neutral,0.5,0.5,0.375,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,398.68,400.71,"I will, I will."
Ses05F_impro04_M000,Session5,F,Ses05F_impro04,neutral,0.25,0.375,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,10.71,15.63,"Babe, I don't know what to tell you.  Don't give up."
Ses05F_impro04_M001,Session5,F,Ses05F_impro04,neutral,0.375,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,25.96,31.02,"Well, of course not, but what are you going to do if you move back home?  Are you going to be able to find a job there?"
Ses05F_impro04_M003,Session5,F,Ses05F_impro04,neutral,0.375,0.5,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,43.93,49.07,I went to school and I got my degree.  And I got a job.
Ses05F_impro04_M004,Session5,F,Ses05F_impro04,neutral,0.375,0.375,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,65.44,67.4,Nothing's impossible.
Ses05F_impro04_M005,Session5,F,Ses05F_impro04,neutral,0.625,0.75,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,67.66,72.36,You have to be willing - You have to be willing to start you know at the bottom and work your way up. and
Ses05F_impro04_M007,Session5,F,Ses05F_impro04,neutral,0.5,0.625,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,80.5,84.99,"No, it doesn't pay the bills, but it would pay something.  And it would help you get somewhere else."
Ses05F_impro04_M008,Session5,F,Ses05F_impro04,neutral,0.375,0.625,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,89.44,95.3,"and No, I understand, but you've got to start somewhere.  It's better than nothing and that's all you have.  You have nothing right now."
Ses05F_impro04_M009,Session5,F,Ses05F_impro04,neutral,0.375,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,106.36,110.45,"Wait, You can move up.  There's management programs in McDonalds and things like that."
Ses05F_impro04_M010,Session5,F,Ses05F_impro04,neutral,0.375,0.375,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,115.65,119.44,"[GARBAGE] No, I wouldn't, but I--"
Ses05F_impro04_M011,Session5,F,Ses05F_impro04,neutral,0.5,0.5,0.375,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,121.48,125.44,"Well, you know what?  Life gets humili... humiliating at times."
Ses05F_impro04_M012,Session5,F,Ses05F_impro04,neutral,0.375,0.625,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,127.66,130.95,"Well, what are you going to do about it to make it different?"
Ses05F_impro04_M013,Session5,F,Ses05F_impro04,neutral,0.625,0.5,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,135.81,139.6,Have you?  There's got to be something else.
Ses05F_impro04_M015,Session5,F,Ses05F_impro04,neutral,0.375,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,172.14,179.36,"If it's rent or something like that, I mean I can help you out a little bit, if- if that will help you you know stick with it."
Ses05F_impro04_M016,Session5,F,Ses05F_impro04,neutral,0.5,0.375,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,185.01,191.18,"Well, just don't give up. And there's- you know, You never know, something might be around the corner tomorrow."
Ses05F_impro04_M017,Session5,F,Ses05F_impro04,neutral,0.5,0.5,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,193.34,197.83,"Well, you know I'm not going to let you starve."
Ses05F_impro04_M020,Session5,F,Ses05F_impro04,neutral,0.375,0.5,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,232.51,249.18,"It's the way it seems to me.  You started complaining about not being able to find a job the first day you went out and didn't find a job.  And I'm not saying like and not trying to you know put you down or anything, it's just that-"
Ses05F_impro04_M022,Session5,F,Ses05F_impro04,neutral,0.375,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,261.85,265.79,"Well, exactly.  Money is not everything."
Ses05F_impro04_M024,Session5,F,Ses05F_impro04,neutral,0.25,0.375,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,281.81,285.94,You know I would never let that happen.  I wouldn't let that happen.
Ses05F_impro04_M025,Session5,F,Ses05F_impro04,neutral,0.375,0.5,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,286.02,298.79,"You can always stay with me if you- if you have to stay with me for a while and get yourself back up on your feet again.  You know I'm not just going to you know just throw you to the wolves or something like that.  If there's any way I can help you, I will."
Ses05F_impro04_M026,Session5,F,Ses05F_impro04,neutral,0.5,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,300.47,305.36,But you have to keep trying.  You can't give up.
Ses05F_impro04_M027,Session5,F,Ses05F_impro04,neutral,0.5,0.5,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,306.08,310.1,"And you've got to think--well, ask yourself why are they not hiring you?"
Ses05F_impro04_M028,Session5,F,Ses05F_impro04,neutral,0.5,0.625,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,311.09,313.31,I mean are you going in for interviews?
Ses05F_impro04_M029,Session5,F,Ses05F_impro04,neutral,0.5,0.375,0.375,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,315.97,317.34,Are you presenting-
Ses05F_impro04_M030,Session5,F,Ses05F_impro04,neutral,0.5,0.375,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,317.36,319.28,putting your best foot forward? or you
Ses05F_impro04_M031,Session5,F,Ses05F_impro04,neutral,0.5,0.5,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,319.4,323.4,"Do they seem to like you? I mean, Can you get any read from them?"
Ses05F_impro04_M032,Session5,F,Ses05F_impro04,neutral,0.5,0.5,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,328.23,331.95,Have you ever called them back and asked why you didn't get the job?
Ses05F_impro04_M033,Session5,F,Ses05F_impro04,neutral,0.5,0.625,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,332.12,335.52,Do they give you any specifics as to why they didn't go with you?
Ses05F_impro04_M034,Session5,F,Ses05F_impro04,neutral,0.375,0.375,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,344.18,350.73,"Yeah, I understand. maybe What jobs are we talking about?"
Ses05F_impro04_M035,Session5,F,Ses05F_impro04,neutral,0.5,0.625,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,350.84,354.02,Like- What's your ideal job?  What do you want to do?
Ses05F_impro04_M036,Session5,F,Ses05F_impro04,neutral,0.625,0.375,0.375,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,355.66,357.32,Of course.
Ses05F_impro04_M037,Session5,F,Ses05F_impro04,neutral,0.5,0.25,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,358.9,362.39,"Everyone wants to be a working actor, but they all work at something else."
Ses05F_impro04_M038,Session5,F,Ses05F_impro04,neutral,0.5,0.25,0.375,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,363.4,365.63,So what's the something else?
Ses05F_impro04_M039,Session5,F,Ses05F_impro04,neutral,0.5,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,368.64,380.56,"You can't get a catering gig?  Well, I can call some friends.  I- Well, I did call some friends before, but you went in once and then never went back."
Ses05F_impro04_M040,Session5,F,Ses05F_impro04,neutral,0.5,0.375,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,387.54,390.68,If I- If you- Will you stick with it?
Ses05F_impro04_M041,Session5,F,Ses05F_impro04,neutral,0.5,0.25,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,392.0554,396.31,"Okay.  Okay, I'll call some people."
Ses05F_impro04_M042,Session5,F,Ses05F_impro04,neutral,0.375,0.375,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,397.22,402.24,"But you've got to keep looking for other stuff. You've got to do it on your own, too.  Okay?"
Ses05F_impro04_M043,Session5,F,Ses05F_impro04,neutral,0.625,0.375,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro04.wav,402.27,404.33,You know I'll always help you.
Ses05F_impro05_F000,Session5,F,Ses05F_impro05,neutral,0.375,0.375,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro05.wav,2.26,11.56,"Hi,um- I think my baggage was lost, and I need to I guess file a claim or I don't know what."
Ses05F_impro05_F001,Session5,F,Ses05F_impro05,neutral,0.375,0.375,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro05.wav,11.59,15.1665,Um-Seventeen. Coming from --
Ses05F_impro05_F002,Session5,F,Ses05F_impro05,neutral,0.5,0.25,0.375,data/iemocap/Session5/dialog/wav/Ses05F_impro05.wav,15.195,17.8748,It was Virgin Atlantic coming from London.
Ses05F_impro05_F004,Session5,F,Ses05F_impro05,neutral,0.375,0.375,0.375,data/iemocap/Session5/dialog/wav/Ses05F_impro05.wav,30.89,32.26,Right.
Ses05F_impro05_F005,Session5,F,Ses05F_impro05,neutral,0.375,0.25,0.375,data/iemocap/Session5/dialog/wav/Ses05F_impro05.wav,33.08,34.36,Yeah.
Ses05F_impro05_F006,Session5,F,Ses05F_impro05,neutral,0.5,0.25,0.375,data/iemocap/Session5/dialog/wav/Ses05F_impro05.wav,42.05,43.3329,That's good.
Ses05F_impro05_F007,Session5,F,Ses05F_impro05,neutral,0.375,0.5,0.5,data/iemocap/Session5/dialog/wav/Ses05F_impro05.wav,52.028,57.38,"Well, I can't leave without it. I mean, Could you find out?"
Ses05F_impro05_F010,Session5,F,Ses05F_impro05,neutral,0.375,0.5,0.625,data/iemocap/Session5/dialog/wav/Ses05F_impro05.wav,80.71,87.82,Um- It's a travel backpack.  It's green and gray.  It's got my name on it and my information.
Ses05F_impro05_F018,Session5,F,Ses05F_impro05,angry,0.125,0.625,0.875,data/iemocap/Session5/dialog/wav/Ses05F_impro05.wav,146.72,155.09,Uh- Not lose the baggage in the first place. I mean You're offering a service here. I paid so much money for that ticket.
Ses05F_impro05_F019,Session5,F,Ses05F_impro05,angry,0.25,0.625,0.875,data/iemocap/Session5/dialog/wav/Ses05F_impro05.wav,163.64,168.5,"No, but I mean like why can't- why can't you find it?  Where did it go?  Who lost it?"
Ses05F_impro05_F020,Session5,F,Ses05F_impro05,angry,0.25,0.625,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro05.wav,172.11,180.74,"Well, I just-I paid so much money for this ticket.  I feel like you guys should be able to get-to offer me more than a fifty dollar voucher."
Ses05F_impro05_F021,Session5,F,Ses05F_impro05,angry,0.125,0.625,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro05.wav,184.96,198.73,"Yeah, meaning I didn't die in a fiery plane crash.  How convenient, but um- I paid two thousand dollar to ride your airline, and I would really appreciate getting my bags there to my destination in one place."
Ses05F_impro05_F022,Session5,F,Ses05F_impro05,angry,0.25,0.75,0.75,data/iemocap/Session5/dialog/wav/Ses05F_impro05.wav,202.3531,208.07,"Right, but part of the agreement is that I'm paying so that I can take myself and my belongings with me."
